questionID,AnswerKey,examName,schoolGrade,question,subject
AKDE&ED_2012_8_6,A,Alaska Department of Education & Early Development,8,Which change in Earth’s surface is most directly related to the water cycle? (A) deposition of sediments (B) uplifting of a mountain (C) formation of ocean trenches (D) movement of tectonic plates,Physics
AKDE&ED_2012_8_7,D,Alaska Department of Education & Early Development,8,Which statement best describes how the circulatory system and respiratory system can work together? (A) Toxins are removed from the bloodstream by the liver. (B) The stomach signals for the production of gastric juices. (C) Food molecules are transported to the organs of the body. (D) Gases are exchanged between the lungs and blood vessels.,Physics
AKDE&ED_2012_8_9,D,Alaska Department of Education & Early Development,8,Two pure substances combine to make a new substance. The new substance cannot be physically separated and has a different boiling point than each of the original substances. This new substance can best be classified as (A) an atom. (B) a mixture. (C) an element. (D) a compound.,Physics
MEAP_2005_8_17,C,MEAP,8,"Why is it winter in North America when it is summer in South America? (A) The south is always warmer than the north. (B) There is less land than water in the south. (C) North America receives less direct sunlight during the winter. (D) When it is December in North America, it is June in South America.",Physics
MEAP_2005_8_18,B,MEAP,8,"In clear weather, a bright light can be seen for a long distance. In conditions of heavy fog, the visibility is greatly reduced. Which of the following explains the reduced visibility? (A) Light is refracted by water vapor in the air. (B) Light is scattered by water droplets in the air. (C) Light is absorbed by water vapor near the ground. (D) Light is reflected by water droplets on the ground.",Biology
MEAP_2005_8_27,B,MEAP,8,"Read the article below and answer questions 27 through 29. Spiders have been around for over 400 million years. Early spiders mainly used their silk to construct a hiding place. Today, although many spiders—such as giant tarantulas, trap-door spiders, and some other species—still use their silk mainly for shelter, most build various types of aerial webs. The primary victims of the spider’s web are insects—a lot of insects. A British researcher once calculated that local farmland was home to more than two million spiders per acre, and that insects eaten annually by spiders nationwide would outweigh the human population. In fact, the change from ground-based webs to vertical, aerial webs was a reaction to the rise of winged insects. The increase in spiders in so many places is mainly because of their ability to move. To travel, a spider goes to a high point, lets out enough silk to catch the wind, and floats away. The spider may travel many miles this way. This helps them distance themselves from other spiders competing for food and also aids them in spinning a web across a gap they would otherwise have trouble crossing. Spiders release silk from silk glands called spigots to weave their webs. Hundreds of these spigots cover the three pairs of spinnerets that most spiders have. This allows spiders to combine multiple strands of silk into single threads with characteristics that differ for different uses. Some spiders, like tarantulas, only make one type of silk, but others make silk to use for drag lines, web frames, egg cases, or to trap insects. The webs also help spiders hide from predators such as birds. Other animals also make use of the spider’s web. A Hymenoepimecis wasp will attack a Plesiometa argyra spider and sting it. While the spider is paralyzed, the wasp deposits her egg on the spider’s abdomen. The spider goes about its business, catching and eating prey, while the wasp larva feeds on the spider’s blood. Source: National Geographic, August 2001, pp. 32–44 The spider’s ability to spin silk is (A) an acquired trait. (B) an inherited trait. (C) a life cycle stage. (D) a learned behavior.",Biology
MEAP_2005_8_34,B,MEAP,8,"A snowball is made the exact size of a golf ball. Both the golf ball and the snowball are dropped from the same height onto a concrete sidewalk. The snowball breaks, but the golf ball bounces. Which of the following best describes a reason for the difference in reaction of the two balls? (A) The snowball is colder than the golf ball. (B) The snowball is less dense then the golf ball. (C) The effects of friction are greater on the golf ball. (D) The effects of Earth’s gravity are greater on the snowball.",Physics
MEAP_2005_8_40,A,MEAP,8,Which of the following is NOT a description of compounds? (A) They can exist in the form of atoms or molecules. (B) They consist of atoms of two or more elements bonded together. (C) They have properties that are different from their component elements. (D) They can be broken down into elements by chemical means but not physical means.,Physics
MEAP_2005_8_41,B,MEAP,8,"Two pool (billiard) balls collide, causing each to move in a different direction. Eventually, both come to a stop. The most important factor in causing them to stop is (A) balance. (B) friction. (C) gravity. (D) size.",Biology
MEAP_2005_8_43,C,MEAP,8,Astronauts weigh more on Earth than they do on the moon because (A) they have less mass on the moon. (B) their density decreases on the moon. (C) the moon has less gravity than Earth. (D) the moon has less friction than Earth.,Physics
MEAP_2005_8_6,A,MEAP,8,"Environmental organizations have asked businesses to take action to reduce waste. Which of the following changes could a business make in order to become more “environmentally friendly”? (A) Purchase only recycled paper and paper products. (B) When making photocopies, print on only one side of the paper. (C) Purchase wood products manufactured only in other countries. (D) When packing boxes, use Styrofoam™ filler instead of old newspapers.",Biology
MEAP_2005_8_8,B,MEAP,8,Which of the following is an example of an escape strategy that is used to avoid being killed and eaten by predators? (A) Deer shed their antlers in the fall. (B) Newts drop their tails when threatened. (C) Anglerfish produce light to attract other fish. (D) Otters produce oil to coat their fur and make it waterproof.,Biology
NAEP_2000_8_S11+12,B,NAEP,8,In the human body the digestion of proteins takes place primarily in which two organs? (A) Mouth and stomach (B) Stomach and small intestine (C) Liver and gall bladder (D) Pancreas and large intestine,Physics
NAEP_2000_8_S21+9,A,NAEP,8,"Which of the following is most consistent with the modern theory of evolution? (A) Parents pass their physical traits to their offspring; those offspring with traits that help them survive in the environment are able to reproduce. (B) Parents change their physical traits in order to survive in the environment, then those parental traits are passed to their offspring. (C) Life on this planet came from another planet far out in space. (D) Living organisms have not changed for hundreds of millions of years.",Physics
NAEP_2005_8_S11+15,C,NAEP,8,Which of the following is an example of genetic engineering? (A) Growing a whole plant from a single cell. (B) Finding the sequences of bases in plant DNA. (C) Inserting a gene into plants that makes them resistant to insects. (D) Attaching the root of one type of plant to the stem of another type of plant.,Biology
NAEP_2005_8_S13+4,A,NAEP,8,"If you breathe on a mirror, part of the mirror clouds up. What are you actually seeing when you see the mirror cloud up? (A) Water droplets that formed from cooled water vapor in your breath (B) Carbon dioxide that you are breathing out from your lungs (C) Oxygen that you are breathing out from your lungs (D) Cooled nitrogen in the air around you",Physics
NAEP_2005_8_S14+3,C,NAEP,8,"Pat has two kinds of plant food,""Quickgrow"" and ""Supergrow."" What would be the best way for Pat to find out which plant food helps a particular type of houseplant grow the most? (A) Put some Quickgrow on a plant in the living room, put some Supergrow on a plant of the same type in the bedroom, and see which one grows the most. (B) Find out how much each kind of plant food costs, because the more expensive kind is probably better for growing plants. (C) Put some Quickgrow on a few plants, put the same amount of Supergrow on a few other plants of the same type, put all the plants in the same place, and see which group of plants grows the most. (D) Look at the advertisements for Quickgrow, look at the advertisements for Supergrow, and see which one says it helps plants grow the most.",Biology
NAEP_2005_8_S14+9,D,NAEP,8,"All of the following are examples of erosion EXCEPT: (A) The wind in the desert blows sand against a rock. (B) A glacier picks up boulders as it moves. (C) A flood washes over a riverbank, and the water carries small soil particles downstream. (D) An icy winter causes the pavement in a road to crack.",Physics
NAEP_2009_8_S10+1,C,NAEP,8,Kelly slides a flat rock across the smooth ice of a frozen pond. The rock slows down after several seconds. What causes the rock to slow down? (A) The thickness of the ice (B) The temperature of the air above the ice (C) The force of friction between the ice and the rock (D) The gravitational force between the ice and the rock,Biology
NAEP_2009_8_S10+3,B,NAEP,8,Why do mountain climbers at high elevations use oxygen tanks to help them breathe? (A) At high elevations the ozone layer draws oxygen out of the atmosphere. (B) The atmosphere is less dense at higher elevations so there is less oxygen available. (C) Oxygen is heavier than the other gases in the atmosphere and sinks to lower elevations. (D) Radiation from the Sun splits oxygen molecules into atoms making the oxygen unbreathable.,Physics
NCEOGA2013_8_1,C,North Carolina READY End-of-Grade Assessment,8,Which is the best example of a pure substance? (A) peanuts (B) milk (C) gold (D) air,Physics
NCEOGA2013_8_10,C,North Carolina READY End-of-Grade Assessment,8,"Which best describes how ice cores are important to the study of geologic history? (A) They show unconformities, which signal changes in deposition. (B) They hold index fossils, which are used to date the different ice cores. (C) They contain evidence showing changes in the atmospheric composition over time. (D) They follow the Law of Superposition, which gives reasons for extinctions of species.",Biology
